48,1,200,0,GET /self.logs/access.log.2017-03-18.gz HTTP/1.1
30,1,404,0,GET /tg_snort_fast.7z HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2019-05-20.gz HTTP/1.1
29,1,200,0,GET /self.logs/2016/ HTTP/1.1
37,1,200,0,GET /self.logs/2015/?C=M;O=A HTTP/1.1
37,1,200,0,GET /self.logs/2015/?C=S;O=A HTTP/1.1
37,1,200,0,GET /self.logs/2016/?C=S;O=A HTTP/1.1
37,1,200,0,GET /self.logs/2016/?C=D;O=A HTTP/1.1
34,1,404,0,GET /error.log.2020-08-16 HTTP/1.1
37,1,200,0,GET /self.logs/2016/?C=N;O=D HTTP/1.1
32,1,200,0,GET /self.logs/?C=M;O=A HTTP/1.1
32,1,200,0,GET /self.logs/?C=D;O=A HTTP/1.1
32,1,200,0,GET /self.logs/?C=N;O=D HTTP/1.1
37,1,200,0,GET /self.logs/2015/?C=N;O=A HTTP/1.1
37,1,200,0,GET /self.logs/2016/?C=N;O=A HTTP/1.1
37,1,200,0,GET /self.logs/2016/?C=M;O=D HTTP/1.1
37,1,200,0,GET /self.logs/2016/?C=S;O=D HTTP/1.1
45,1,200,0,GET /Datasets%20Description/?C=M;O=A HTTP/1.1
45,1,200,0,GET /Datasets%20Description/?C=M;O=D HTTP/1.1
45,1,200,0,GET /Datasets%20Description/?C=S;O=A HTTP/1.1
45,1,200,0,GET /Datasets%20Description/?C=S;O=D HTTP/1.1
45,1,200,0,GET /Datasets%20Description/?C=D;O=A HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-08-22.gz HTTP/1.1
45,1,200,0,GET /Datasets%20Description/Network/ HTTP/1.1
32,1,200,0,GET /self.logs/?C=N;O=A HTTP/1.1
32,1,200,0,GET /self.logs/?C=M;O=D HTTP/1.1
32,1,200,0,GET /self.logs/?C=S;O=D HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/ftp.html HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/dns.html HTTP/1.1
54,1,200,0,GET /Datasets%20Description/Network/http.html HTTP/1.1
55,1,200,0,GET /Datasets%20Description/Network/files.html HTTP/1.1
55,1,200,0,GET /Datasets%20Description/Network/weird.html HTTP/1.1
48,1,404,0,GET /Datasets%20Description/Network/N/A HTTP/1.1
37,1,200,0,GET /self.logs/2015/?C=D;O=D HTTP/1.1
37,1,200,0,GET /self.logs/2016/?C=D;O=D HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-05-20.gz HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/ssh.html HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/ssl.html HTTP/1.1
60,1,404,0,GET /Datasets%20Description/Network/signatures.html HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/?C=N;O=D HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/?C=N;O=A HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/?C=D;O=D HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/?C=M;O=D HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/?C=M;O=A HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/?C=S;O=D HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/?C=S;O=A HTTP/1.1
45,1,200,0,GET /self.logs/access.log.2019-07-15 HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2019-10-27.gz HTTP/1.1
48,1,200,0,GET /Datasets%20Description/PE_malware/ HTTP/1.1
54,1,200,0,GET /Datasets%20Description/Network/smtp.html HTTP/1.1
56,1,200,0,GET /Datasets%20Description/Network/tunnel.html HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-10-10 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2019-07-15 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2019-10-07 HTTP/1.1
34,1,404,0,GET /error.log.2020-08-15 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2019-12-22 HTTP/1.1
18,1,404,0,GET /.env HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2019-12-24 HTTP/1.1
48,1,304,0,GET /self.logs/access.log.2017-12-08.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2019-12-08 HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-07-04.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2019-08-09 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2019-08-08 HTTP/1.1
51,1,301,0,GET /Datasets%20Description/HTML_Bro_log_2 HTTP/1.1
52,1,200,0,GET /Datasets%20Description/HTML_Bro_log_1/ HTTP/1.1
51,1,301,0,GET /Datasets%20Description/HTML_Bro_log_1 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2021-01-09 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2021-01-02 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2021-01-19 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2021-03-08 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2021-01-07 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2021-01-22 HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-10-21.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2021-01-18 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-04-27 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2021-01-01 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2021-01-16 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2021-01-29 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2021-01-04 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2021-01-14 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2021-01-05 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2021-03-02 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2021-03-05 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2021-01-15 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-01-20 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-03-19 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-07-18 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-09-14 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-07-02 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-03-28 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-09-16 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-08-19 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-03-31 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-25 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-01-03 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-06-12 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-07-28 HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-05-21.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-03-20 HTTP/1.1
34,1,404,0,GET /error.log.2020-08-14 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-03-30 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-01 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-08-11 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-09-30 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-08-14 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-10 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-06-10 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-09-10 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-03-23 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-03-15 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-16 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-08-03 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-09-08 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-05 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-06-27 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-02-27 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-27 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-09-26 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-06-13 HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-04-16.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-19 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-09-23 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-07-24 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-01-07 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-04-18 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-06-18 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-07-01 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-24 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-02-22 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-01-31 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-17 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-07-25 HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-10-18.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-09-01 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-04-22 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-22 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-03-26 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-06-16 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-07-12 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-09-19 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-08-16 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-07-13 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-02-01 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-04 HTTP/1.1
37,1,404,0,GET /error.log.2020-08-13.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-09-06 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-06-05 HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2020-04-07.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-09-09 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-07-03 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-06-08 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-06-06 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-09-03 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-07 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-08-06 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-02-07 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-06-04 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-06-07 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-08-09 HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-09-16.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-06-09 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-08 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-01-30 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-08-23 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-07-21 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-06-23 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-03-04 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-02-25 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-29 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-01-29 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-09-20 HTTP/1.1
